date,baseline,ridge,rf,extra,hgb,best_model,best_p80_low,best_p80_high,best_p95_low,best_p95_high
2026-04-14,4.2148,4.243973246483788,4.297904735712361,4.2537859793568495,4.296057985650589,ridge_delta,,,,
2026-04-15,4.2148,4.244587902713496,4.297638964876382,4.2548439523804795,4.29677186369329,ridge_delta,,,,
2026-04-16,4.2148,4.245069667345381,4.297271519614832,4.255292911740444,4.2983098895267835,ridge_delta,,,,
2026-04-17,4.2148,4.245418814339148,4.296720719026014,4.255539652852693,4.297642972602701,ridge_delta,,,,
2026-04-20,4.2148,4.246278431180314,4.2969078392751,4.256852768345344,4.296901111415975,ridge_delta,,,,
2026-04-21,4.2148,4.247016549786727,4.300388605963373,4.258172892654228,4.297234931517934,ridge_delta,,,,
2026-04-22,4.2148,4.247622739339765,4.303791428137524,4.259238009396747,4.296629797375225,ridge_delta,,,,
2026-04-23,4.2148,4.248096061887541,4.307016580539125,4.259691115539735,4.296848811023308,ridge_delta,,,,
2026-04-24,4.2148,4.248436792213479,4.309914237099705,4.2599243716428505,4.295967649923551,ridge_delta,,,,
2026-04-27,4.2148,4.249288017277129,4.3132458892498935,4.261216267898739,4.294873976578658,ridge_delta,,,,
2026-04-28,4.2148,4.250017762089692,4.316453520480258,4.262478672112916,4.29485598452245,ridge_delta,,,,
2026-04-29,4.2148,4.250615602217175,4.316387464163576,4.2634854053889395,4.294410666968481,ridge_delta,,,,
2026-04-30,4.2148,4.251080599583053,4.315892105793603,4.263891701764725,4.294789497205305,ridge_delta,,,,
2026-05-01,4.2148,4.251413029804792,4.31514788093028,4.264032493252682,4.294419964852454,ridge_delta,,,,
2026-05-04,4.2148,4.252255979308193,4.314885363968925,4.265212067196551,4.293837920254468,ridge_delta,,,,
2026-05-05,4.2148,4.252977466288883,4.3146403898221894,4.266394082083869,4.294331556945167,ridge_delta,,,,
2026-05-06,4.2148,4.253567072613299,4.315949246707911,4.267311227469857,4.2943978681381045,ridge_delta,,,,
2026-05-07,4.2148,4.254023860075522,4.318865527007785,4.2676558974946746,4.295288327121835,ridge_delta,,,,
2026-05-08,4.2148,4.254348105136735,4.32151146044008,4.2677242291610415,4.294918794768984,ridge_delta,,,,
2026-05-11,4.2148,4.25518289368074,4.32466794326259,4.268817456591329,4.294737914844405,ridge_delta,,,,
2026-05-12,4.2148,4.255896237177481,4.327836170480536,4.269869571457575,4.295602264972282,ridge_delta,,,,
2026-05-13,4.2148,4.256477723712206,4.330950756972662,4.270690282202795,4.296039289602398,ridge_delta,,,,
2026-05-14,4.2148,4.2569264149453065,4.33378540968243,4.270908890794094,4.296929748586128,ridge_delta,,,,
2026-05-15,4.2148,4.257242588191531,4.333405515307006,4.27090928467296,4.296560216233277,ridge_delta,,,,
2026-05-18,4.2148,4.2580693287843046,4.332990370226154,4.271856034938395,4.296379336308698,ridge_delta,,,,
2026-05-19,4.2148,4.258774641555768,4.332722376391248,4.272803237763634,4.297243686436575,ridge_delta,,,,
2026-05-20,4.2148,4.259348120729816,4.3324782313050525,4.273543797105302,4.297680711066691,ridge_delta,,,,
2026-05-21,4.2148,4.259788827828877,4.332071354678672,4.273755754423161,4.298059541303514,ridge_delta,,,,
2026-05-22,4.2148,4.260097041031135,4.334682702897661,4.273732921802658,4.297178380203757,ridge_delta,,,,
2026-05-25,4.2148,4.260915845111109,4.3379861702528535,4.27463588973441,4.296485871532272,ridge_delta,,,,
2026-05-26,4.2148,4.261613238349187,4.3412732196493495,4.275549075122627,4.296869044149472,ridge_delta,,,,
2026-05-27,4.2148,4.262178821029425,4.344569640226078,4.276269019401476,4.296794440032681,ridge_delta,,,,
2026-05-28,4.2148,4.262611654532162,4.347595944260831,4.276488404781016,4.2971732702695045,ridge_delta,,,,
2026-05-29,4.2148,4.262912017908958,4.350257658680433,4.276468000823735,4.296292109169747,ridge_delta,,,,
2026-06-01,4.2148,4.2637229953667575,4.3522507245978,4.277348493213877,4.295599600498262,ridge_delta,,,,
2026-06-02,4.2148,4.264412578718451,4.352027201842374,4.278245430131286,4.295982773115462,ridge_delta,,,,
2026-06-03,4.2148,4.264970374231434,4.35181872647603,4.278933818964532,4.295908168998671,ridge_delta,,,,
2026-06-04,4.2148,4.265395443139963,4.351470558214314,4.279167184066739,4.296286999235495,ridge_delta,,,,
2026-06-05,4.2148,4.265688065378987,4.350940085113169,4.2792063656508414,4.295917466882644,ridge_delta,,,,
2026-06-08,4.2148,4.2664913245790705,4.350941187908976,4.280042773227509,4.295736586958065,ridge_delta,,,,
2026-06-09,4.2148,4.267173206168081,4.354400216035255,4.280965653639655,4.296600937085942,ridge_delta,,,,
2026-06-10,4.2148,4.267723322321575,4.357802540221461,4.281677573524058,4.2970379617160575,ridge_delta,,,,
2026-06-11,4.2148,4.268140734123875,4.360981991287308,4.281952026848879,4.297928420699788,ridge_delta,,,,
2026-06-12,4.2148,4.268425722403407,4.363913034432425,4.28209368723394,4.297558888346937,ridge_delta,,,,
2026-06-15,4.2148,4.2692213702054005,4.367299632909577,4.282916477736389,4.297378008422358,ridge_delta,,,,
2026-06-16,4.2148,4.269895656653417,4.370504754433896,4.283811974623843,4.2977307298033285,ridge_delta,,,,
2026-06-17,4.2148,4.270438199757616,4.370377801316474,4.284480120194061,4.2976561256865375,ridge_delta,,,,
2026-06-18,4.2148,4.270848060448692,4.369805992994975,4.284704008177858,4.298034955923361,ridge_delta,,,,
2026-06-19,4.2148,4.271125520458694,4.368999952707152,4.284792415589691,4.297153794823604,ridge_delta,,,,
2026-06-22,4.2148,4.271913662238417,4.368903655069872,4.285504193325027,4.296461286152119,ridge_delta,,,,
2026-06-23,4.2148,4.272580458686102,4.368834032693106,4.286263914078889,4.296844458769319,ridge_delta,,,,
2026-06-24,4.2148,4.273115533574559,4.3703439462294815,4.286833957284675,4.296769854652528,ridge_delta,,,,
2026-06-25,4.2148,4.273517947677303,4.373525152954219,4.28699500737251,4.297148684889351,ridge_delta,,,,
2026-06-26,4.2148,4.27378798364022,4.376330148442796,4.287033246108461,4.296267523789594,ridge_delta,,,,
2026-06-29,4.2148,4.274568723310422,4.379757766762179,4.287711185054764,4.295575015118109,ridge_delta,,,,
2026-06-30,4.2148,4.275228133438099,4.383209132535409,4.288446074617075,4.295958187735309,ridge_delta,,,,
2026-07-01,4.2148,4.275755843488344,4.38648776644669,4.28901518926522,4.295883583618518,ridge_delta,,,,
2026-07-02,4.2148,4.276150914074099,4.389320713409067,4.2891448113870005,4.296262413855342,ridge_delta,,,,
2026-07-03,4.2148,4.276413628765363,4.388397833493479,4.2891657443856985,4.295892881502491,ridge_delta,,,,
2026-07-06,4.2148,4.27718706879616,4.388214849337783,4.289767868863339,4.295712001577912,ridge_delta,,,,
2026-07-07,4.2148,4.277839194844209,4.388160623742264,4.29043057126431,4.296576351705789,ridge_delta,,,,
2026-07-08,4.2148,4.278359641998083,4.38814275289098,4.290949351850232,4.297013376335904,ridge_delta,,,,
2026-07-09,4.2148,4.27874747070692,4.387936401644544,4.291030816847367,4.297903835319635,ridge_delta,,,,
2026-07-10,4.2148,4.27900296547516,4.38921391759892,4.291004522885438,4.297534302966784,ridge_delta,,,,
2026-07-13,4.2148,4.27976920691419,4.392817112833789,4.291532306075382,4.297353423042205,ridge_delta,,,,
2026-07-14,4.2148,4.280414149703151,4.396437566591425,4.292116091020446,4.2977061444231754,ridge_delta,,,,
2026-07-15,4.2148,4.280927434486849,4.3999950146449605,4.292519402307902,4.2976315403063845,ridge_delta,,,,
2026-07-16,4.2148,4.281308121547553,4.40327640616081,4.292518497855067,4.298010370543208,ridge_delta,,,,
2026-07-17,4.2148,4.2815564963345265,4.405850209153339,4.292374470306013,4.297129209443451,ridge_delta,,,,
2026-07-20,4.2148,4.282315638826809,4.40732163576432,4.292808096318733,4.296436700771966,ridge_delta,,,,
2026-07-21,4.2148,4.2829534977772035,4.40730796309212,4.2933480337727845,4.296819873389166,ridge_delta,,,,
2026-07-22,4.2148,4.283459719321039,4.407392640813294,4.29369358026136,4.296745269272375,ridge_delta,,,,
2026-07-23,4.2148,4.283833363570812,4.407249587369579,4.293645005902744,4.297124099509198,ridge_delta,,,,
2026-07-24,4.2148,4.284074716931049,4.406685274834078,4.293468931944643,4.296242938409441,ridge_delta,,,,
2026-07-27,4.2148,4.284826858738572,4.40692288849535,4.293829199665526,4.295550429737956,ridge_delta,,,,
2026-07-28,4.2148,4.285457731890444,4.410652269200129,4.294298358400511,4.295933602355156,ridge_delta,,,,
2026-07-29,4.2148,4.285956987948324,4.414321741822428,4.294540151816024,4.295858998238365,ridge_delta,,,,
2026-07-30,4.2148,4.286323686852215,4.417679833191607,4.294414086567153,4.2962378284751885,ridge_delta,,,,
2026-07-31,4.2148,4.286558115972385,4.420598659401578,4.294162440218675,4.295868296122338,ridge_delta,,,,
2026-08-03,4.2148,4.287303353993409,4.424157357555712,4.2944251452175255,4.295687416197759,ridge_delta,,,,
2026-08-04,4.2148,4.287927338025587,4.427261611443177,4.294839952538842,4.296551766325636,ridge_delta,,,,
2026-08-05,4.2148,4.288419724994218,4.427195982189416,4.295075645192304,4.296988790955751,ridge_delta,,,,
2026-08-06,4.2148,4.288779574664272,4.426860580076093,4.2949170536122185,4.297879249939482,ridge_delta,,,,
2026-08-07,4.2148,4.2890071753822765,4.426262575168102,4.294618595132175,4.297509717586631,ridge_delta,,,,
2026-08-10,4.2148,4.289745605170374,4.426555126306626,4.294816789643553,4.297328837662052,ridge_delta,,,,
2026-08-11,4.2148,4.290362795419461,4.426868393325496,4.295138260678071,4.297681559043022,ridge_delta,,,,
2026-08-12,4.2148,4.2908484083572835,4.427297761340132,4.295289262917887,4.2976069549262315,ridge_delta,,,,
2026-08-13,4.2148,4.291201503571419,4.430734850411504,4.295069563455827,4.297985785163055,ridge_delta,,,,
2026-08-14,4.2148,4.291422370395219,4.433708436429734,4.294720614858301,4.297104624063298,ridge_delta,,,,
2026-08-17,4.2148,4.292154086178035,4.437479400562358,4.294906837960532,4.296412115391813,ridge_delta,,,,
2026-08-18,4.2148,4.29276457665713,4.441289317945931,4.295222374110143,4.296795288009013,ridge_delta,,,,
2026-08-19,4.2148,4.293243509302982,4.444889674486427,4.295373376349959,4.296720683892222,ridge_delta,,,,
2026-08-20,4.2148,4.293589943523611,4.447629532999686,4.295153676887899,4.297099514129045,ridge_delta,,,,
2026-08-21,4.2148,4.293804169649784,4.446496705664275,4.294804728290373,4.296218353029288,ridge_delta,,,,
2026-08-24,4.2148,4.294529264347539,4.446178797443953,4.29498274495321,4.295525844357803,ridge_delta,,,,
2026-08-25,4.2148,4.295133147764697,4.446396704945035,4.295307697769488,4.295909016975003,ridge_delta,,,,
2026-08-26,4.2148,4.2956054925562155,4.44658693141727,4.295468116675971,4.295834412858212,ridge_delta,,,,
2026-08-27,4.2148,4.295945357948588,4.446478983688658,4.295253204670234,4.2962132430950355,ridge_delta,,,,
2026-08-28,4.2148,4.2961530352806205,4.4461792319155276,4.294904256072709,4.295843710742185,ridge_delta,,,,
2026-08-31,4.2148,4.296871600524351,4.4499541431377185,4.295087558924357,4.295662830817606,ridge_delta,,,,
2026-09-01,4.2148,4.297468968300775,4.453719459230294,4.295408381262779,4.296527180945483,ridge_delta,,,,
2026-09-02,4.2148,4.297934816392535,4.457338720626952,4.295563730405692,4.296964205575598,ridge_delta,,,,
2026-09-03,4.2148,4.298268203842835,4.460784159441988,4.295349393399956,4.2978546645593285,ridge_delta,,,,
2026-09-04,4.2148,4.298469423009168,4.46399782475335,4.2949934847786615,4.297485132206478,ridge_delta,,,,
2026-09-07,4.2148,4.299181549158704,4.467208948680207,4.29517678763031,4.297304252281899,ridge_delta,,,,
2026-09-08,4.2148,4.299772491446688,4.467259749013376,4.295497609968732,4.297656973662869,ridge_delta,,,,
2026-09-09,4.2148,4.300231932728088,4.467672907757244,4.295651863234635,4.297582369546078,ridge_delta,,,,
2026-09-10,4.2148,4.3005589318612705,4.468048244939305,4.295437526228899,4.297961199782902,ridge_delta,,,,
2026-09-11,4.2148,4.300753782233076,4.468080877672341,4.295076988397263,4.297080038683145,ridge_delta,,,,
2026-09-14,4.2148,4.301459558394775,4.468989211841017,4.29525372608665,4.29638753001166,ridge_delta,,,,
2026-09-15,4.2148,4.302044164095387,4.4699340680309,4.295571516596144,4.2967707026288595,ridge_delta,,,,
2026-09-16,4.2148,4.302497287208283,4.474297755868458,4.295719204699788,4.296696098512069,ridge_delta,,,,
2026-09-17,4.2148,4.302817986405656,4.478491003422001,4.295498302531791,4.297074928748892,ridge_delta,,,,
2026-09-18,4.2148,4.303006556114375,4.482256933747549,4.295137764700154,4.296193767649135,ridge_delta,,,,
2026-09-21,4.2148,4.303706070158596,4.486928186173581,4.295314502389542,4.29550125897765,ridge_delta,,,,
2026-09-22,4.2148,4.304284426939113,4.4908416535049405,4.295632292899036,4.29588443159485,ridge_delta,,,,
2026-09-23,4.2148,4.304731319295199,4.491470236108139,4.2957799810026795,4.295809827478059,ridge_delta,,,,
2026-09-24,4.2148,4.305045805711763,4.491843393628447,4.295562612168015,4.2961886577148825,ridge_delta,,,,
2026-09-25,4.2148,4.305228181666388,4.491839574371418,4.295202074336379,4.295819125362032,ridge_delta,,,,
2026-09-28,4.2148,4.305921520244729,4.493135798734852,4.295378812025766,4.295638245437453,ridge_delta,,,,
2026-09-29,4.2148,4.306493714555831,4.494575931286162,4.29569660253526,4.29650259556533,ridge_delta,,,,
2026-09-30,4.2148,4.306934462353774,4.495948455675295,4.295842911851024,4.296939620195445,ridge_delta,,,,
2026-10-01,4.2148,4.307242821935314,4.497125567251467,4.29562554301636,4.2978300791791755,ridge_delta,,,,
2026-10-02,4.2148,4.307419089839434,4.500467776424076,4.295259782962502,4.297460546826325,ridge_delta,,,,
2026-10-05,4.2148,4.308106338401715,4.505494112341072,4.295436520651889,4.297279666901746,ridge_delta,,,,
2026-10-06,4.2148,4.308672455494428,4.510661660009561,4.295749681951041,4.297632388282716,ridge_delta,,,,
2026-10-07,4.2148,4.30910714373677,4.515763584307687,4.295895991266805,4.297557784165925,ridge_delta,,,,
2026-10-08,4.2148,4.309409461236709,4.516276419501451,4.295678622432141,4.297936614402749,ridge_delta,,,,
2026-10-09,4.2148,4.309579705605309,4.516278189220473,4.295312862378283,4.297055453302992,ridge_delta,,,,
2026-10-12,4.2148,4.310260948416327,4.516887619227689,4.295493133401004,4.296362944631507,ridge_delta,,,,
2026-10-13,4.2148,4.310821072358731,4.518193207481635,4.295806294700156,4.2967461172487065,ridge_delta,,,,
2026-10-14,4.2148,4.311249784868542,4.519599966924951,4.29595260401592,4.2966715131319155,ridge_delta,,,,
2026-10-15,4.2148,4.311546143864553,4.520645609399171,4.295735235181255,4.297050343368739,ridge_delta,,,,
2026-10-16,4.2148,4.311710448040581,4.521366126845419,4.295369475127397,4.296169182268982,ridge_delta,,,,
2026-10-19,4.2148,4.312385768196625,4.522848584235008,4.295549746150118,4.295476673597497,ridge_delta,,,,
2026-10-20,4.2148,4.31293998189033,4.527731045241414,4.29586290744927,4.295859846214697,ridge_delta,,,,
2026-10-21,4.2148,4.31336280132763,4.532802955297708,4.296009216765034,4.295785242097906,ridge_delta,,,,
2026-10-22,4.2148,4.313653284238018,4.53759506966787,4.295790469142491,4.296164072334729,ridge_delta,,,,
2026-10-23,4.2148,4.31381173040872,4.541342438956083,4.295424709088633,4.295794539981879,ridge_delta,,,,
2026-10-26,4.2148,4.314481209853849,4.541934707895838,4.295604980111354,4.2956136600573,ridge_delta,,,,
2026-10-27,4.2148,4.315029595050231,4.542366794000188,4.295918141410506,4.296478010185177,ridge_delta,,,,
2026-10-28,4.2148,4.315446602928183,4.5426249220704,4.29606445072627,4.296915034815292,ridge_delta,,,,
2026-10-29,4.2148,4.3157312910280385,4.543237431433125,4.295845703103727,4.297805493799022,ridge_delta,,,,
2026-10-30,4.2148,4.315883960241055,4.543708273773553,4.295483476383201,4.297435961446172,ridge_delta,,,,
2026-11-02,4.2148,4.316547679783156,4.544857284757613,4.29565911819558,4.297255081521593,ridge_delta,,,,
2026-11-03,4.2148,4.317090317099372,4.5460206584105665,4.295972279494732,4.297607802902563,ridge_delta,,,,
2026-11-04,4.2148,4.317501593800241,4.549498328707741,4.296118588810496,4.297533198785772,ridge_delta,,,,
2026-11-05,4.2148,4.317780567237358,4.553656504100051,4.295899841187953,4.297912029022596,ridge_delta,,,,
2026-11-06,4.2148,4.317927539416608,4.557474671301284,4.2955376144674275,4.297030867922839,ridge_delta,,,,
2026-11-09,4.2148,4.318585578743219,4.561784571671319,4.295713256279806,4.2963383592513535,ridge_delta,,,,
2026-11-10,4.2148,4.319122547677988,4.565689494948401,4.296026417578958,4.296721531868553,ridge_delta,,,,
2026-11-11,4.2148,4.319528172468883,4.565851402546344,4.296171821097621,4.2966469277517625,ridge_delta,,,,
2026-11-12,4.2148,4.319801510279462,4.565672224275284,4.295952167677977,4.297025757988586,ridge_delta,,,,
2026-11-13,4.2148,4.319942864240791,4.565475320008825,4.29558903516035,4.296144596888829,ridge_delta,,,,
2026-11-16,4.2148,4.320595301934708,4.566231426208291,4.295753333222729,4.295452088217344,ridge_delta,,,,
2026-11-17,4.2148,4.3211266808838795,4.566932910006159,4.29606558872478,4.295835260834544,ridge_delta,,,,
2026-11-18,4.2148,4.321526731932266,4.567609112551508,4.296210992243442,4.295760656717753,ridge_delta,,,,
2026-11-19,4.2148,4.321794512056392,4.567956124601546,4.295991338823798,4.296139486954576,ridge_delta,,,,
2026-11-20,4.2148,4.321930325523006,4.571127958671307,4.295628206306171,4.295769954601726,ridge_delta,,,,
2026-11-23,4.2148,4.32257723907767,4.574940748224955,4.29579250436855,4.295589074677147,ridge_delta,,,,
2026-11-24,4.2148,4.323103105349564,4.578665919860334,4.296104759870601,4.296453424805024,ridge_delta,,,,
2026-11-25,4.2148,4.323497659738565,4.582326039917525,4.296250163389264,4.296890449435139,ridge_delta,,,,
2026-11-26,4.2148,4.323759959035465,4.5855307704209824,4.296030509969619,4.297780908418869,ridge_delta,,,,
2026-11-27,4.2148,4.323890308653148,4.584605614325802,4.295663574211252,4.297411376066019,ridge_delta,,,,
2026-11-30,4.2148,4.324531774487814,4.584067016236611,4.295827872273631,4.29723049614144,ridge_delta,,,,
2026-12-01,4.2148,4.325052204318349,4.584230864627482,4.296140127775682,4.29758321752241,ridge_delta,,,,
2026-12-02,4.2148,4.325441338061822,4.584460201539189,4.296285531294345,4.297508613405619,ridge_delta,,,,
2026-12-03,4.2148,4.325698232324918,4.584447035855289,4.296059448476552,4.297887443642443,ridge_delta,,,,
2026-12-04,4.2148,4.325823193677034,4.584066605879968,4.295686083320037,4.297006282542686,ridge_delta,,,,
2026-12-07,4.2148,4.3264592871517245,4.5875291363658866,4.295843951984268,4.2963137738712005,ridge_delta,,,,
2026-12-08,4.2148,4.3269743557193365,4.59102112339524,4.296149778088171,4.2966969464884,ridge_delta,,,,
2026-12-09,4.2148,4.327358143776746,4.594534450095499,4.296288752208685,4.2966223423716094,ridge_delta,,,,
2026-12-10,4.2148,4.327609707748485,4.597766688719864,4.296062669390893,4.297001172608433,ridge_delta,,,,
2026-12-11,4.2148,4.327729355370771,4.600350099558059,4.295689304234378,4.296120011508676,ridge_delta,,,,
2026-12-14,4.2148,4.328360150801025,4.602952137333148,4.2958471728986085,4.295427502837191,ridge_delta,,,,
2026-12-15,4.2148,4.328869932241369,4.602970120333608,4.296152999002511,4.2958106754543905,ridge_delta,,,,
2026-12-16,4.2148,4.329248448532448,4.603108949506973,4.296291973123026,4.2957360713376,ridge_delta,,,,
2026-12-17,4.2148,4.329494755918933,4.603189437663625,4.296065890305234,4.296114901574423,ridge_delta,,,,
2026-12-18,4.2148,4.329609163314079,4.602848084291986,4.295692525148718,4.295745369221573,ridge_delta,,,,
2026-12-21,4.2148,4.330234733985494,4.603004643933696,4.295850393812949,4.295564489296994,ridge_delta,,,,
2026-12-22,4.2148,4.330739301405941,4.604547619667319,4.296156219916852,4.296428839424871,ridge_delta,,,,
2026-12-23,4.2148,4.331112618825143,4.607844136814099,4.296295194037366,4.296865864054986,ridge_delta,,,,
2026-12-24,4.2148,4.331353742310552,4.6109696459502585,4.296069111219574,4.297756323038716,ridge_delta,,,,
2026-12-25,4.2148,4.331462981962586,4.613664940690855,4.295695746063059,4.297386790685866,ridge_delta,,,,
2026-12-28,4.2148,4.332083400145147,4.616808496538998,4.29585361472729,4.297205910761287,ridge_delta,,,,
2026-12-29,4.2148,4.3325828256390855,4.619828769079226,4.296159440831192,4.297558632142257,ridge_delta,,,,
2026-12-30,4.2148,4.332951016069836,4.622655796900678,4.296298414951707,4.297484028025466,ridge_delta,,,,
2026-12-31,4.2148,4.333187027330642,4.622009552077421,4.296072332133915,4.29786285826229,ridge_delta,,,,
2027-01-01,4.2148,4.3332911707191055,4.62104785180736,4.295698966977399,4.296981697162533,ridge_delta,,,,
2027-01-04,4.2148,4.333906507681326,4.620831659701322,4.29585683564163,4.2962891884910475,ridge_delta,,,,
2027-01-05,4.2148,4.334400862342246,4.620624901101172,4.296162661745533,4.296672361108247,ridge_delta,,,,
2027-01-06,4.2148,4.334763996670991,4.620315179936343,4.2963016358660475,4.296597756991456,ridge_delta,,,,
2027-01-07,4.2148,4.334994966389986,4.622911633142648,4.296075553048255,4.29697658722828,ridge_delta,,,,
2027-01-08,4.2148,4.335094084003913,4.625245416790677,4.29570218789174,4.296095426128523,ridge_delta,,,,
2027-01-11,4.2148,4.335704410026768,4.628162984168433,4.295860056555971,4.295914546203944,ridge_delta,,,,
2027-01-12,4.2148,4.336193763962162,4.6311102404158415,4.296165882659873,4.2962672675849145,ridge_delta,,,,
2027-01-13,4.2148,4.336551912092224,4.634033879026215,4.296304856780388,4.296192663468124,ridge_delta,,,,
2027-01-14,4.2148,4.336777909972337,4.636590257269324,4.296078773962596,4.296571493704947,ridge_delta,,,,
2027-01-15,4.2148,4.336872071324038,4.638865573973059,4.29570540880608,4.2962019613520965,ridge_delta,,,,
2027-01-18,4.2148,4.337477455714705,4.638517981544289,4.295863277470311,4.296021081427518,ridge_delta,,,,
2027-01-19,4.2148,4.337961878059766,4.638135804805716,4.296169103574214,4.296885431555395,ridge_delta,,,,
2027-01-20,4.2148,4.338315108925,4.637820520816491,4.296308077694729,4.29732245618551,ridge_delta,,,,
2027-01-21,4.2148,4.338536203702931,4.637265405107229,4.296081994876936,4.297701286422334,ridge_delta,,,,
2027-01-22,4.2148,4.338625477341581,4.636696996702639,4.295708629720421,4.297331754069483,ridge_delta,,,,
2027-01-25,4.2148,4.33922598844699,4.639444640530604,4.295866498384652,4.297150874144904,ridge_delta,,,,
2027-01-26,4.2148,4.339705547378121,4.642215326716156,4.296172324488555,4.297503595525875,ridge_delta,,,,
